Peacock (24.02.2000): Lyon 200,00 z³
Peacock (24.02.2000): Lyon 1120,00 z³
Callahan (25.02.2000): Bräcke 210,00 z³
Callahan (25.02.2000): Bräcke 24,00 z³
Davolio (25.02.2000): Barquisimeto 320,00 z³
Davolio (25.02.2000): Barquisimeto 588,00 z³
Davolio (25.02.2000): Barquisimeto 1140,00 z³
Fuller (28.02.2000): Londyn 5,00 z³
Fuller (28.02.2000): Londyn 147,00 z³
Buchanan (01.03.2000): Charleroi 147,00 z³
Buchanan (01.03.2000): Charleroi 550,00 z³
Peacock (01.03.2000): Lizbona 288,00 z³
Peacock (01.03.2000): Lizbona 111,00 z³
Peacock (01.03.2000): Lizbona 900,00 z³
Peacock (01.03.2000): Lizbona 540,00 z³
Davolio (02.03.2000): Aarhus 100,00 z³
Davolio (02.03.2000): Aarhus 1782,00 z³
Davolio (02.03.2000): Aarhus 300,00 z³
Davolio (02.03.2000): Aarhus 240,00 z³
Davolio (02.03.2000): Aarhus 325,00 z³
Peacock (03.03.2000): São Paulo 170,00 z³
Peacock (03.03.2000): São Paulo 50,00 z³
Callahan (03.03.2000): Bergamo 112,00 z³
Callahan (03.03.2000): Bergamo 132,00 z³
Leverling (04.03.2000): Brandenburg 168,00 z³
Leverling (04.03.2000): Brandenburg 555,00 z³
Davolio (07.03.2000): Seattle 600,00 z³
Davolio (07.03.2000): Seattle 490,00 z³
Davolio (07.03.2000): Seattle 32,00 z³
Peacock (08.03.2000): Marsylia 1500,00 z³
Peacock (08.03.2000): Marsylia 105,00 z³
Peacock (08.03.2000): Marsylia 216,00 z³
Fuller (08.03.2000): Londyn 720,00 z³
Fuller (08.03.2000): Londyn 600,00 z³
Callahan (09.03.2000): Londyn 320,00 z³
Callahan (09.03.2000): Londyn 756,00 z³
Davolio (10.03.2000): Hedge End 24,00 z³
Davolio (10.03.2000): Hedge End 204,00 z³
Buchanan (10.03.2000): México D.F. 228,00 z³
Buchanan (10.03.2000): México D.F. 648,00 z³
Buchanan (10.03.2000): México D.F. 315,00 z³
Buchanan (10.03.2000): México D.F. 60,00 z³
Dodsworth (11.03.2000): Charleroi 350,00 z³
Dodsworth (11.03.2000): Charleroi 840,00 z³
Dodsworth (11.03.2000): Charleroi 588,00 z³
Callahan (14.03.2000): San Cristóbal 38,00 z³
Callahan (14.03.2000): San Cristóbal 144,00 z³
Buchanan (14.03.2000): Lizbona 210,00 z³
Buchanan (14.03.2000): Lizbona 168,00 z³
Buchanan (14.03.2000): Lizbona 280,00 z³
Fuller (15.03.2000): Lyon 500,00 z³
Leverling (16.03.2000): Albuquerque 6330,00 z³
Leverling (16.03.2000): Albuquerque 728,00 z³
Leverling (16.03.2000): Albuquerque 2640,00 z³
Leverling (16.03.2000): Albuquerque 810,00 z³
Suyama (17.03.2000): Lille 240,00 z³
Suyama (17.03.2000): Lille 528,00 z³
Callahan (17.03.2000): Rio de Janeir 384,00 z³
Callahan (17.03.2000): Rio de Janeir 1080,00 z³
Davolio (18.03.2000): Walla Walla 150,00 z³
King (21.03.2000): Seattle 385,00 z³
King (21.03.2000): Seattle 300,00 z³
Leverling (21.03.2000): Londyn 112,00 z³
Leverling (21.03.2000): Londyn 150,00 z³
Leverling (21.03.2000): Londyn 126,00 z³
Peacock (22.03.2000): I. de Margari 300,00 z³
Peacock (22.03.2000): I. de Margari 160,00 z³
Peacock (22.03.2000): I. de Margari 570,00 z³
Peacock (22.03.2000): I. de Margari 720,00 z³
Davolio (23.03.2000): San Cristóbal 85,00 z³
Davolio (23.03.2000): San Cristóbal 1050,00 z³
Davolio (23.03.2000): San Cristóbal 128,00 z³
Fuller (23.03.2000): São Paulo 35,00 z³
Fuller (23.03.2000): São Paulo 750,00 z³
Fuller (23.03.2000): São Paulo 144,00 z³
Callahan (24.03.2000): Monachium 1320,00 z³
Callahan (24.03.2000): Monachium 240,00 z³
Suyama (25.03.2000): Salzburg 255,00 z³
Suyama (25.03.2000): Salzburg 252,00 z³
King (28.03.2000): San Cristóbal 2640,00 z³
King (28.03.2000): San Cristóbal 300,00 z³
King (28.03.2000): San Cristóbal 216,00 z³
Callahan (28.03.2000): Lizbona 240,00 z³
Callahan (28.03.2000): Lizbona 70,00 z³
Leverling (29.03.2000): Tsawassen 660,00 z³
Leverling (29.03.2000): Tsawassen 220,00 z³
Peacock (30.03.2000): Tuluza 255,00 z³
Peacock (30.03.2000): Tuluza 140,00 z³
Peacock (30.03.2000): Tuluza 290,00 z³
Peacock (30.03.2000): São Paulo 900,00 z³
Leverling (31.03.2000): Vancouver 70,00 z³
Leverling (31.03.2000): Vancouver 160,00 z³
Leverling (31.03.2000): Vancouver 50,00 z³
King (01.04.2000): São Paulo 200,00 z³
King (01.04.2000): Frankfurt n/M 420,00 z³
King (01.04.2000): Frankfurt n/M 700,00 z³
King (01.04.2000): Frankfurt n/M 250,00 z³
Callahan (04.04.2000): San Cristóbal 70,00 z³
Callahan (04.04.2000): San Cristóbal 90,00 z³
Callahan (04.04.2000): San Cristóbal 420,00 z³
Peacock (05.04.2000): Barquisimeto 920,00 z³
Peacock (05.04.2000): Barquisimeto 500,00 z³
Suyama (06.04.2000): Tuluza 192,00 z³
Suyama (06.04.2000): Tuluza 368,00 z³
Dodsworth (06.04.2000): Mannheim 140,00 z³
Fuller (07.04.2000): México D.F. 210,00 z³
Fuller (07.04.2000): México D.F. 198,00 z³
Fuller (07.04.2000): México D.F. 420,00 z³
Suyama (08.04.2000): Cork 1610,00 z³
Suyama (08.04.2000): Cork 420,00 z³
Peacock (08.04.2000): Seattle 228,00 z³
Peacock (08.04.2000): Seattle 120,00 z³
Peacock (08.04.2000): Seattle 330,00 z³
Peacock (08.04.2000): Seattle 725,00 z³
Leverling (11.04.2000): Montréal 147,00 z³
Dodsworth (12.04.2000): Brandenburg 252,00 z³
Dodsworth (12.04.2000): Brandenburg 210,00 z³
King (12.04.2000): México D.F. 690,00 z³
King (12.04.2000): México D.F. 195,00 z³
Davolio (13.04.2000): Kolonia 60,00 z³
Davolio (13.04.2000): Kolonia 180,00 z³
Peacock (14.04.2000): Mannheim 138,00 z³
Suyama (15.04.2000): Boise 4464,00 z³
Suyama (15.04.2000): Boise 288,00 z³
Peacock (15.04.2000): Marsylia 1100,00 z³
Peacock (15.04.2000): Marsylia 1500,00 z³
Peacock (15.04.2000): Marsylia 400,00 z³
King (18.04.2000): São Paulo 50,00 z³
King (18.04.2000): São Paulo 108,00 z³
King (18.04.2000): São Paulo 60,00 z³
King (18.04.2000): São Paulo 408,00 z³
King (19.04.2000): Stuttgart 400,00 z³
King (19.04.2000): Stuttgart 1600,00 z³
King (19.04.2000): Stuttgart 435,00 z³
Leverling (19.04.2000): Graz 3159,00 z³
Leverling (19.04.2000): Graz 1610,00 z³
Leverling (19.04.2000): Graz 2660,00 z³
Leverling (19.04.2000): Graz 819,00 z³
Leverling (19.04.2000): Graz 400,00 z³
Fuller (20.04.2000): Cunewalde 1552,00 z³
Fuller (20.04.2000): Cunewalde 850,00 z³
Fuller (20.04.2000): Cunewalde 5280,00 z³
Fuller (20.04.2000): Cunewalde 48,00 z³
Fuller (20.04.2000): Cunewalde 2856,00 z³
Fuller (21.04.2000): Cork 1575,00 z³
Fuller (21.04.2000): Cork 800,00 z³
Fuller (21.04.2000): Cork 280,00 z³
Leverling (21.04.2000): Londyn 42,00 z³
Leverling (21.04.2000): Londyn 220,00 z³
Leverling (21.04.2000): Londyn 90,00 z³
Peacock (22.04.2000): México D.F. 25,00 z³
Peacock (22.04.2000): México D.F. 3960,00 z³
Peacock (22.04.2000): México D.F. 171,00 z³
Suyama (25.04.2000): Berno 496,00 z³
Suyama (25.04.2000): Berno 1520,00 z³
Suyama (25.04.2000): Berno 340,00 z³
King (26.04.2000): Stavern 40,00 z³
King (26.04.2000): Stavern 165,00 z³
Callahan (26.04.2000): Buenos Aires 54,00 z³
Callahan (26.04.2000): Buenos Aires 100,00 z³
Callahan (26.04.2000): Buenos Aires 78,00 z³
Peacock (27.04.2000): Frankfurt n/M 720,00 z³
Peacock (27.04.2000): Frankfurt n/M 960,00 z³
Peacock (27.04.2000): Frankfurt n/M 520,00 z³
Peacock (27.04.2000): Frankfurt n/M 450,00 z³
King (28.04.2000): Londyn 975,00 z³
King (28.04.2000): Londyn 1215,00 z³
King (28.04.2000): Londyn 468,00 z³
King (28.04.2000): Londyn 60,00 z³
Davolio (28.04.2000): Luleaa 62,00 z³
Davolio (28.04.2000): Luleaa 260,00 z³
Davolio (28.04.2000): Luleaa 2760,00 z³
Davolio (28.04.2000): Luleaa 105,00 z³
Davolio (29.04.2000): Marsylia 570,00 z³
Davolio (29.04.2000): Marsylia 270,00 z³
Peacock (02.05.2000): Oulu 144,00 z³
Peacock (02.05.2000): Oulu 60,00 z³
Peacock (02.05.2000): Oulu 1140,00 z³
King (02.05.2000): Cunewalde 1100,00 z³
King (02.05.2000): Cunewalde 570,00 z³
Suyama (03.05.2000): Eugene 63,00 z³
Suyama (03.05.2000): Eugene 24,00 z³
Suyama (03.05.2000): Eugene 315,00 z³
Buchanan (04.05.2000): Bruksela 336,00 z³
Buchanan (04.05.2000): Bruksela 260,00 z³
Buchanan (04.05.2000): Bruksela 360,00 z³
Leverling (05.05.2000): Salzburg 1560,00 z³
Leverling (05.05.2000): Salzburg 1150,00 z³
Leverling (05.05.2000): Salzburg 580,00 z³
Leverling (05.05.2000): Salzburg 900,00 z³
King (05.05.2000): Buenos Aires 110,00 z³
King (06.05.2000): Londyn 390,00 z³
King (06.05.2000): Londyn 408,00 z³
Callahan (09.05.2000): Bräcke 1100,00 z³
Callahan (09.05.2000): Bräcke 840,00 z³
Callahan (09.05.2000): Bräcke 360,00 z³
Callahan (09.05.2000): Frankfurt n/M 260,00 z³
Callahan (09.05.2000): Frankfurt n/M 180,00 z³
Callahan (09.05.2000): Frankfurt n/M 70,00 z³
Peacock (10.05.2000): México D.F. 1050,00 z³
Peacock (10.05.2000): México D.F. 180,00 z³
Peacock (10.05.2000): México D.F. 100,00 z³
Peacock (10.05.2000): México D.F. 825,00 z³
Leverling (11.05.2000): Frankfurt n/M 570,00 z³
Leverling (11.05.2000): Frankfurt n/M 260,00 z³
Leverling (11.05.2000): Frankfurt n/M 90,00 z³
Leverling (11.05.2000): Frankfurt n/M 1190,00 z³
Davolio (11.05.2000): Genewa 390,00 z³
Davolio (11.05.2000): Genewa 318,00 z³
Davolio (11.05.2000): Genewa 260,00 z³
Davolio (11.05.2000): Genewa 735,00 z³
Davolio (11.05.2000): Genewa 135,00 z³
Dodsworth (12.05.2000): Londyn 105,00 z³
Dodsworth (12.05.2000): Londyn 35,00 z³
Suyama (13.05.2000): Londyn 48,00 z³
Suyama (13.05.2000): Londyn 150,00 z³
Suyama (13.05.2000): Londyn 45,00 z³
Suyama (13.05.2000): Londyn 120,00 z³
Leverling (16.05.2000): Cunewalde 600,00 z³
Leverling (16.05.2000): Cunewalde 1240,00 z³
Leverling (16.05.2000): Cunewalde 7920,00 z³
Leverling (16.05.2000): Cunewalde 455,00 z³
Fuller (16.05.2000): Rio de Janeir 175,00 z³
Fuller (16.05.2000): Rio de Janeir 1056,00 z³
Fuller (16.05.2000): Rio de Janeir 756,00 z³
Fuller (16.05.2000): Rio de Janeir 198,00 z³
Davolio (17.05.2000): Brandenburg 315,00 z³
Davolio (17.05.2000): Brandenburg 168,00 z³
Callahan (18.05.2000): Barquisimeto 1140,00 z³
Callahan (18.05.2000): Barquisimeto 630,00 z³
Peacock (18.05.2000): Portland 322,00 z³
Peacock (18.05.2000): Portland 98,00 z³
Callahan (19.05.2000): Walla Walla 210,00 z³
Davolio (20.05.2000): Lyon 300,00 z³
Davolio (20.05.2000): Lyon 540,00 z³
Davolio (20.05.2000): Lyon 1960,00 z³
Leverling (20.05.2000): Londyn 768,00 z³
Leverling (20.05.2000): Londyn 1140,00 z³
Leverling (23.05.2000): Münster 140,00 z³
Leverling (23.05.2000): Münster 140,00 z³
Buchanan (24.05.2000): Cunewalde 715,00 z³
Buchanan (24.05.2000): Cunewalde 1000,00 z³
Buchanan (24.05.2000): Cunewalde 2544,00 z³
King (25.05.2000): Sewilla 312,00 z³
King (25.05.2000): Sewilla 90,00 z³
King (25.05.2000): Sewilla 60,00 z³
King (25.05.2000): Sewilla 290,00 z³
Peacock (25.05.2000): Lizbona 680,00 z³
Peacock (25.05.2000): Lizbona 360,00 z³
Peacock (25.05.2000): Lizbona 760,00 z³
Fuller (26.05.2000): San Cristóbal 648,00 z³
Fuller (26.05.2000): San Cristóbal 240,00 z³
Fuller (27.05.2000): Oulu 315,00 z³
Fuller (27.05.2000): Oulu 238,00 z³
Fuller (27.05.2000): Oulu 504,00 z³
Fuller (27.05.2000): Oulu 390,00 z³
Fuller (27.05.2000): Oulu 108,00 z³
Peacock (27.05.2000): Kolonia 510,00 z³
Peacock (27.05.2000): Kolonia 180,00 z³
Peacock (27.05.2000): Kolonia 980,00 z³
Peacock (27.05.2000): Kolonia 130,00 z³
Suyama (30.05.2000): Boise 690,00 z³
Suyama (30.05.2000): Boise 315,00 z³
Suyama (30.05.2000): Boise 90,00 z³
Suyama (30.05.2000): Boise 1060,00 z³
Suyama (30.05.2000): Boise 1520,00 z³
Fuller (31.05.2000): Kopenhaga 840,00 z³
Dodsworth (31.05.2000): Frankfurt n/M 990,00 z³
Dodsworth (31.05.2000): Frankfurt n/M 160,00 z³
Davolio (01.06.2000): Colchester 250,00 z³
Davolio (01.06.2000): Colchester 1060,00 z³
Davolio (01.06.2000): Colchester 210,00 z³
Davolio (01.06.2000): Colchester 594,00 z³
Davolio (01.06.2000): Colchester 45,00 z³
Suyama (02.06.2000): Strasbourg 120,00 z³
Suyama (02.06.2000): Strasbourg 432,00 z³
Callahan (03.06.2000): Monachium 520,00 z³
Callahan (03.06.2000): Monachium 735,00 z³
Fuller (03.06.2000): Bräcke 190,00 z³
Fuller (03.06.2000): Bräcke 2650,00 z³
Davolio (06.06.2000): Reggio Emilia 60,00 z³
Davolio (06.06.2000): Reggio Emilia 490,00 z³
Fuller (07.06.2000): Rio de Janeir 475,00 z³
Fuller (07.06.2000): Rio de Janeir 490,00 z³
Peacock (07.06.2000): Albuquerque 624,00 z³
Peacock (07.06.2000): Albuquerque 78,00 z³
Peacock (07.06.2000): Albuquerque 600,00 z³
Callahan (08.06.2000): Montréal 125,00 z³
Callahan (08.06.2000): Montréal 594,00 z³
Dodsworth (09.06.2000): Strasbourg 735,00 z³
Dodsworth (09.06.2000): Strasbourg 1134,00 z³
Dodsworth (09.06.2000): Strasbourg 180,00 z³
Davolio (09.06.2000): Cork 780,00 z³
Davolio (09.06.2000): Cork 159,00 z³
Davolio (09.06.2000): Cork 2200,00 z³
Leverling (10.06.2000): Barcelona 155,00 z³
Buchanan (13.06.2000): Albuquerque 455,00 z³
Buchanan (13.06.2000): Albuquerque 540,00 z³
Leverling (14.06.2000): Montréal 315,00 z³
Leverling (14.06.2000): Montréal 2280,00 z³
Callahan (14.06.2000): Graz 253,00 z³
Callahan (14.06.2000): Graz 392,00 z³
Leverling (15.06.2000): Luleaa 204,00 z³
Leverling (15.06.2000): Luleaa 320,00 z³
Leverling (15.06.2000): Luleaa 900,00 z³
Leverling (15.06.2000): Luleaa 120,00 z³
King (16.06.2000): México D.F. 702,00 z³
King (16.06.2000): México D.F. 560,00 z³
King (16.06.2000): México D.F. 825,00 z³
Peacock (16.06.2000): Kirkland 42,00 z³
Peacock (16.06.2000): Kirkland 36,00 z³
Peacock (16.06.2000): Kirkland 490,00 z³
Peacock (16.06.2000): Kirkland 198,00 z³
Buchanan (17.06.2000): Lipsk 660,00 z³
Buchanan (17.06.2000): Lipsk 264,00 z³
Buchanan (17.06.2000): Lipsk 1050,00 z³
Buchanan (17.06.2000): Lipsk 180,00 z³
Leverling (20.06.2000): México D.F. 180,00 z³
Leverling (20.06.2000): México D.F. 260,00 z³
Leverling (20.06.2000): México D.F. 399,00 z³
Dodsworth (20.06.2000): Kirkland 180,00 z³
Dodsworth (20.06.2000): Kirkland 160,00 z³
Dodsworth (20.06.2000): Kirkland 234,00 z³
Peacock (21.06.2000): Londyn 360,00 z³
Peacock (21.06.2000): Londyn 120,00 z³
Davolio (22.06.2000): San Francisco 160,00 z³
Davolio (22.06.2000): San Francisco 168,00 z³
Peacock (23.06.2000): Kolonia 345,00 z³
Peacock (23.06.2000): Kolonia 90,00 z³
Peacock (23.06.2000): Kolonia 630,00 z³
Leverling (23.06.2000): São Paulo 400,00 z³
Leverling (24.06.2000): Mannheim 80,00 z³
Leverling (24.06.2000): Mannheim 252,00 z³
Fuller (27.06.2000): Oulu 1240,00 z³
Fuller (27.06.2000): Oulu 816,00 z³
Fuller (27.06.2000): Oulu 360,00 z³
Peacock (27.06.2000): Strasbourg 650,00 z³
King (28.06.2000): Resende 150,00 z³
Dodsworth (29.06.2000): Reggio Emilia 28,00 z³
Davolio (29.06.2000): Rio de Janeir 186,00 z³
Davolio (29.06.2000): Rio de Janeir 360,00 z³
Davolio (29.06.2000): Rio de Janeir 260,00 z³
Fuller (30.06.2000): Cunewalde 2520,00 z³
Fuller (30.06.2000): Cunewalde 1400,00 z³
Callahan (01.07.2000): Eugene 72,00 z³
Peacock (04.07.2000): Montréal 360,00 z³
Peacock (04.07.2000): Montréal 780,00 z³
Davolio (04.07.2000): Aarhus 140,00 z³
Davolio (04.07.2000): Aarhus 300,00 z³
Davolio (04.07.2000): Aarhus 350,00 z³
Leverling (05.07.2000): Frankfurt n/M 400,00 z³
Leverling (05.07.2000): Frankfurt n/M 155,00 z³
King (06.07.2000): Frankfurt n/M 1701,00 z³
King (06.07.2000): Frankfurt n/M 720,00 z³
King (06.07.2000): Frankfurt n/M 72,00 z³
Leverling (06.07.2000): Anchorage 168,00 z³
Leverling (06.07.2000): Anchorage 390,00 z³
Fuller (07.07.2000): Graz 540,00 z³
Fuller (07.07.2000): Graz 3480,00 z³
Fuller (07.07.2000): Graz 2340,00 z³
Callahan (08.07.2000): Seattle 190,00 z³
Callahan (08.07.2000): Seattle 1056,00 z³
Callahan (08.07.2000): Seattle 240,00 z³
King (08.07.2000): Salzburg 175,00 z³
King (08.07.2000): Salzburg 400,00 z³
King (08.07.2000): Salzburg 252,00 z³
Davolio (11.07.2000): Albuquerque 2200,00 z³
Davolio (11.07.2000): Albuquerque 198,00 z³
Suyama (12.07.2000): Londyn 490,00 z³
Peacock (13.07.2000): Elgin 28,00 z³
Peacock (13.07.2000): Elgin 450,00 z³
King (13.07.2000): San Cristóbal 360,00 z³
King (13.07.2000): San Cristóbal 1925,00 z³
Callahan (14.07.2000): Aarhus 65,00 z³
Callahan (15.07.2000): Boise 1008,00 z³
Callahan (15.07.2000): Boise 500,00 z³
Davolio (15.07.2000): Lizbona 78,00 z³
Davolio (15.07.2000): Lizbona 180,00 z³
Davolio (18.07.2000): Montréal 510,00 z³
Davolio (18.07.2000): Montréal 1100,00 z³
Davolio (18.07.2000): Montréal 2380,00 z³
Davolio (18.07.2000): Montréal 330,00 z³
Peacock (19.07.2000): São Paulo 440,00 z³
Peacock (19.07.2000): São Paulo 480,00 z³
Peacock (19.07.2000): São Paulo 490,00 z³
Buchanan (19.07.2000): Boise 1350,00 z³
Buchanan (19.07.2000): Boise 3900,00 z³
Buchanan (19.07.2000): Boise 42,00 z³
Buchanan (19.07.2000): Boise 756,00 z³
Buchanan (19.07.2000): Boise 420,00 z³
Peacock (20.07.2000): Münster 1064,00 z³
King (21.07.2000): Nantes 54,00 z³
King (21.07.2000): Nantes 310,00 z³
King (21.07.2000): Nantes 60,00 z³
Callahan (22.07.2000): Tuluza 399,00 z³
Suyama (22.07.2000): Warszawa 108,00 z³
Suyama (22.07.2000): Warszawa 190,00 z³
Suyama (22.07.2000): Warszawa 510,00 z³
Davolio (25.07.2000): Boise 2170,00 z³
Davolio (25.07.2000): Boise 1045,00 z³
Davolio (25.07.2000): Boise 360,00 z³
Davolio (25.07.2000): Boise 1360,00 z³
Davolio (25.07.2000): Boise 1440,00 z³
Peacock (26.07.2000): San Cristóbal 48,00 z³
Peacock (26.07.2000): San Cristóbal 320,00 z³
Callahan (26.07.2000): Mannheim 294,00 z³
Callahan (26.07.2000): Mannheim 80,00 z³
Callahan (26.07.2000): Mannheim 90,00 z³
Fuller (27.07.2000): Helsinki 120,00 z³
Davolio (28.07.2000): Eugene 3960,00 z³
Davolio (28.07.2000): Eugene 532,00 z³
Davolio (28.07.2000): Eugene 225,00 z³
Davolio (28.07.2000): Eugene 330,00 z³
Peacock (28.07.2000): Eugene 1650,00 z³
Davolio (29.07.2000): Montréal 1750,00 z³
Davolio (29.07.2000): Montréal 760,00 z³
Davolio (29.07.2000): Montréal 195,00 z³
Leverling (01.08.2000): Montréal 420,00 z³
Leverling (01.08.2000): Montréal 840,00 z³
Fuller (02.08.2000): Vancouver 25,00 z³
Fuller (02.08.2000): Vancouver 35,00 z³
Peacock (02.08.2000): Hedge End 45,00 z³
Peacock (02.08.2000): Hedge End 90,00 z³
Peacock (02.08.2000): Hedge End 300,00 z³
Peacock (02.08.2000): Hedge End 330,00 z³
Peacock (03.08.2000): Rio de Janeir 380,00 z³
Peacock (03.08.2000): Rio de Janeir 234,00 z³
Callahan (04.08.2000): Monachium 483,00 z³
Callahan (04.08.2000): Monachium 135,00 z³
Callahan (04.08.2000): Monachium 250,00 z³
Callahan (04.08.2000): Monachium 15,00 z³
Callahan (04.08.2000): Monachium 540,00 z³
Peacock (04.08.2000): Butte 460,00 z³
Peacock (04.08.2000): Butte 744,00 z³
Peacock (04.08.2000): Butte 190,00 z³
Leverling (05.08.2000): México D.F. 69,00 z³
Leverling (05.08.2000): México D.F. 70,00 z³
Leverling (05.08.2000): México D.F. 340,00 z³
Davolio (08.08.2000): Luleaa 396,00 z³
Davolio (08.08.2000): Luleaa 680,00 z³
Davolio (08.08.2000): Luleaa 440,00 z³
Callahan (08.08.2000): Boise 735,00 z³
Callahan (08.08.2000): Boise 525,00 z³
Peacock (09.08.2000): Strasbourg 450,00 z³
Peacock (09.08.2000): Sewilla 2480,00 z³
Peacock (09.08.2000): Sewilla 297,00 z³
Davolio (10.08.2000): Brandenburg 288,00 z³
Davolio (10.08.2000): Brandenburg 630,00 z³
Callahan (11.08.2000): Tuluza 64,00 z³
Callahan (11.08.2000): Stuttgart 570,00 z³
Callahan (11.08.2000): Stuttgart 60,00 z³
King (12.08.2000): Graz 1368,00 z³
King (12.08.2000): Graz 78,00 z³
King (12.08.2000): Graz 1085,00 z³
King (12.08.2000): Graz 3920,00 z³
Peacock (12.08.2000): Lille 1050,00 z³
Peacock (12.08.2000): Lille 3150,00 z³
Peacock (12.08.2000): Lille 795,00 z³
Peacock (12.08.2000): Lille 16,00 z³
Callahan (15.08.2000): Bergamo 220,00 z³
Callahan (15.08.2000): Bergamo 315,00 z³
Callahan (15.08.2000): Bergamo 840,00 z³
Peacock (16.08.2000): Oulu 550,00 z³
Peacock (16.08.2000): Oulu 78,00 z³
Suyama (16.08.2000): São Paulo 210,00 z³
Suyama (16.08.2000): São Paulo 400,00 z³
Suyama (16.08.2000): São Paulo 2280,00 z³
Leverling (17.08.2000): I. de Margari 200,00 z³
Leverling (17.08.2000): I. de Margari 441,00 z³
Leverling (17.08.2000): I. de Margari 2100,00 z³
King (17.08.2000): Stavern 504,00 z³
Peacock (18.08.2000): Stuttgart 720,00 z³
Peacock (18.08.2000): Stuttgart 225,00 z³
Peacock (19.08.2000): San Cristóbal 950,00 z³
Peacock (19.08.2000): San Cristóbal 1080,00 z³
King (19.08.2000): Kopenhaga 300,00 z³
King (19.08.2000): Kopenhaga 580,00 z³
Suyama (22.08.2000): Berlin 690,00 z³
Suyama (22.08.2000): Berlin 378,00 z³
Suyama (22.08.2000): Berlin 24,00 z³
Leverling (22.08.2000): Resende 252,00 z³
Leverling (22.08.2000): Resende 920,00 z³
Leverling (22.08.2000): Resende 252,00 z³
Peacock (23.08.2000): Rio de Janeir 1260,00 z³
Peacock (23.08.2000): Rio de Janeir 285,00 z³
Dodsworth (24.08.2000): Cork 270,00 z³
Dodsworth (24.08.2000): Cork 558,00 z³
Dodsworth (24.08.2000): Cork 660,00 z³
Dodsworth (24.08.2000): Cork 455,00 z³
Peacock (24.08.2000): Rio de Janeir 270,00 z³
Peacock (24.08.2000): Rio de Janeir 360,00 z³
Buchanan (25.08.2000): Rio de Janeir 315,00 z³
Buchanan (25.08.2000): Rio de Janeir 75,00 z³
Buchanan (25.08.2000): Bruksela 920,00 z³
Buchanan (25.08.2000): Bruksela 525,00 z³
Buchanan (26.08.2000): São Paulo 780,00 z³
Buchanan (26.08.2000): São Paulo 825,00 z³
Buchanan (26.08.2000): São Paulo 210,00 z³
Callahan (29.08.2000): Stuttgart 108,00 z³
Callahan (29.08.2000): Stuttgart 420,00 z³
Peacock (29.08.2000): Campinas 52,00 z³
Peacock (29.08.2000): Campinas 280,00 z³
Davolio (30.08.2000): Monachium 510,00 z³
Davolio (30.08.2000): Monachium 680,00 z³
Buchanan (30.08.2000): Luleaa 264,00 z³
Buchanan (30.08.2000): Luleaa 360,00 z³
Buchanan (30.08.2000): Luleaa 42,00 z³
Davolio (31.08.2000): Reggio Emilia 200,00 z³
Suyama (01.09.2000): Eugene 69,00 z³
Suyama (01.09.2000): Eugene 532,00 z³
Suyama (01.09.2000): Eugene 60,00 z³
Fuller (01.09.2000): Boise 800,00 z³
Fuller (01.09.2000): Boise 240,00 z³
Fuller (01.09.2000): Boise 540,00 z³
Fuller (01.09.2000): Boise 100,00 z³
Fuller (01.09.2000): Boise 1710,00 z³
Fuller (01.09.2000): Boise 1020,00 z³
Peacock (02.09.2000): Cunewalde 600,00 z³
Peacock (02.09.2000): Cunewalde 1260,00 z³
Peacock (02.09.2000): Cunewalde 1870,00 z³
Peacock (02.09.2000): Cunewalde 910,00 z³
King (02.09.2000): São Paulo 260,00 z³
King (02.09.2000): São Paulo 432,00 z³
King (02.09.2000): São Paulo 600,00 z³
Callahan (05.09.2000): Elgin 1701,00 z³
King (06.09.2000): Cork 54,00 z³
King (06.09.2000): Cork 637,00 z³
Leverling (06.09.2000): Portland 130,00 z³
Fuller (07.09.2000): Marsylia 540,00 z³
Fuller (07.09.2000): Marsylia 420,00 z³
Fuller (07.09.2000): Marsylia 1060,00 z³
Davolio (07.09.2000): Lizbona 744,00 z³
Davolio (07.09.2000): Lizbona 456,00 z³
Davolio (07.09.2000): Lizbona 315,00 z³
Davolio (08.09.2000): Portland 1060,00 z³
Davolio (08.09.2000): Portland 55,00 z³
Davolio (08.09.2000): Portland 180,00 z³
King (09.09.2000): Genewa 4464,00 z³
King (09.09.2000): Genewa 210,00 z³
King (09.09.2000): Graz 1620,00 z³
King (09.09.2000): Graz 308,00 z³
Davolio (12.09.2000): Stuttgart 104,00 z³
Davolio (12.09.2000): Stuttgart 96,00 z³
Davolio (12.09.2000): Stuttgart 495,00 z³
Fuller (12.09.2000): Kopenhaga 570,00 z³
Peacock (13.09.2000): Monachium 288,00 z³
Peacock (13.09.2000): Monachium 720,00 z³
Peacock (13.09.2000): Monachium 350,00 z³
Peacock (13.09.2000): Monachium 750,00 z³
Peacock (13.09.2000): Monachium 200,00 z³
Davolio (14.09.2000): Nantes 170,00 z³
Davolio (14.09.2000): Nantes 490,00 z³
Davolio (14.09.2000): Nantes 252,00 z³
Dodsworth (14.09.2000): Luleaa 3960,00 z³
Dodsworth (14.09.2000): Luleaa 264,00 z³
Fuller (15.09.2000): Helsinki 51,00 z³
Fuller (15.09.2000): Helsinki 84,00 z³
Fuller (15.09.2000): Helsinki 276,00 z³
Peacock (15.09.2000): Hedge End 45,00 z³
Buchanan (16.09.2000): Monachium 690,00 z³
Buchanan (16.09.2000): Monachium 330,00 z³
